latitude,longitude,sorting
54.0341,-163.5274,0.9
54.0344,-162.7992,0.6
54.0366,-162.9537,0.9
54.0371,-163.1671,1.4
54.038,-162.8485,0.9
54.0421,-163.3282,0.9
54.0432,-163.0812,1.4
54.0462,-162.8532,0.9
54.0504,-163.0544,0.9
54.0521,-163.3277,0.9
54.0522,-163.0256,0.9
54.0527,-162.9068,1.4
54.0534,-163.3592,0.9
54.0567,-162.8546,0.9
54.0571,-163.4864,1.4
54.0628,-162.7515,1.4
54.0647,-162.89,0.9
54.0671,-163.522,0.9
54.0675,-162.9705,0.9
54.068,-163.6053,0.9
54.0707,-163.1053,0.9
54.0713,-162.7173,1.4
54.0722,-163.3209,1.4
54.0729,-162.8257,1.4
54.0758,-162.7841,0.6
54.0766,-163.1761,0.9
54.079,-163.5436,0.9
54.0792,-163.5654,0.9
54.0807,-163.2908,0.9
54.0839,-162.7534,1.4
54.0863,-162.8596,0.9
54.0874,-162.831,0.6
54.0877,-162.9156,0.9
54.0924,-162.9738,0.6
54.0925,-163.2665,0.9
54.0948,-162.8022,1.4
54.0984,-163.4497,0.9
54.1022,-162.8928,0.6
54.1063,-162.7559,0.9
54.1066,-163.345,0.9
54.1067,-162.8605,0.9
54.1082,-162.7215,1.4
54.1085,-163.3832,0.9
54.1142,-163.236,0.9
54.1142,-163.3441,0.9
54.1143,-163.2929,0.9
54.116,-162.798,1.4
54.1161,-162.8321,0.9
54.1175,-162.8561,0.9
54.1177,-162.9701,0.6
54.1244,-162.7244,0.6
54.1303,-163.2041,1.4
54.1333,-163.1661,1.4
54.1334,-162.7448,0.9
54.1376,-162.9705,0.6
54.1379,-162.733,2.4
54.1388,-162.9161,0.9
54.1456,-162.86,0.9
54.1495,-162.7668,0.6
54.1534,-162.7868,0.9
54.155,-162.7345,1.4
54.1624,-162.6966,0.9
54.1629,-162.9163,0.9
54.1629,-162.7331,0.6
54.1697,-162.6834,0.6
54.1797,-162.7331,0.8
54.181,-162.89,0.9
54.1814,-162.8112,0.9
54.1824,-163.0767,0.6
54.1834,-162.9183,0.9
54.1868,-162.9762,0.9
54.1926,-162.8606,0.6
54.1949,-162.7796,1.4
54.204,-162.7128,1.4
54.2069,-162.5978,0.9
54.2095,-162.7773,1.4
54.216,-163.0836,0.9
54.2197,-162.7749,0.9
54.226,-162.8921,0.9
54.2281,-162.7185,1.4
54.233,-162.7236,0.9
54.2427,-162.9067,0.6
54.2449,-163.086,1.4
54.2449,-162.6761,0.9
54.2453,-162.6053,1.4
54.2518,-162.721,0.9
54.2522,-162.7473,0.6
54.2533,-162.5254,0.9
54.2596,-162.6194,0.9
54.2606,-164.9399,0.9
54.261,-162.5405,0.9
54.2649,-162.771,0.9
54.2676,-162.7015,1.4
54.2703,-162.6609,1.4
54.2735,-164.1458,0.6
54.2747,-162.5755,1.4
53.9707,-163.1715,1.4
54.2759,-164.0574,0.6
54.2773,-164.5559,0.9
54.2782,-164.6517,1.4
54.2799,-163.9587,0.6
54.2862,-162.5155,0.9
54.2873,-163.0966,1.4
54.2879,-164.2624,0.9
54.2882,-164.3906,0.9
54.311,-163.898,1.4
54.312,-164.5622,0.6
56.142,-164.1321,0.9
56.1509,-168.7005,0.9
56.1667,-172.0564,2.4
56.1941,-170.1651,0.9
56.2021,-157.6924,1.4
56.2153,-163.9955,0.9
56.2268,-171.519,0.8
56.2319,-169.4972,0.9
56.2528,-169.8998,0.6
56.2791,-163.8974,0.9
56.2847,-170.5411,2.4
55.2,-158.9349,2.4
55.2006,-159.3501,0.9
55.2007,-158.9773,2.4
55.2008,-159.6542,0.9
55.2014,-159.6179,0.9
55.2014,-159.6838,1.4
55.2015,-158.9998,2.4
55.2028,-159.2297,0.9
55.2033,-159.7657,0.9
55.2046,-159.7969,1.4
55.2046,-159.1525,0.9
55.2052,-159.8208,0.9
55.2055,-159.1053,2.4
55.2081,-159.6942,0.9
55.2084,-159.6452,0.9
55.209,-159.4563,0.9
55.209,-159.6193,0.9
55.2093,-159.6753,1.4
55.2141,-159.4288,1.4
55.2148,-159.4089,1.4
55.2153,-159.6533,1.4
55.2157,-159.6814,0.9
55.2166,-159.787,0.9
55.2174,-159.8048,1.4
55.2182,-159.7444,0.9
55.2251,-159.4052,0.9
55.2255,-159.6415,0.9
55.2256,-159.7924,0.9
55.2285,-159.7791,0.9
55.2292,-159.7319,0.9
55.2305,-159.4282,1.4
55.2312,-159.4582,1.4
55.2351,-159.5995,0.9
55.2356,-159.8053,1.4
55.2361,-159.7932,1.4
55.2418,-159.6109,0.9
55.2421,-159.7662,0.9
55.2422,-159.6719,2.4
55.2426,-159.7113,2.4
55.2429,-159.3221,0.9
55.2432,-159.5651,0.9
55.245,-159.1779,2.4
55.2492,-159.6392,0.9
55.2499,-159.4068,1.4
55.2556,-159.7899,0.9
55.2569,-159.5628,0.9
56.3071,-161.8817,0.6
56.3113,-158.2518,1.4
56.3692,-161.5994,0.9
56.4263,-166.9637,0.9
56.4382,-169.4545,0.6
56.4556,-160.8011,0.9
56.4756,-172.3243,0.6
56.4758,-172.8935,0.9
56.5004,-163.5165,0.9
56.562,-172.2198,2.4
56.5635,-162.8689,0.9
56.6379,-163.2934,0.9
56.6481,-169.2264,0.6
56.7138,-163.4385,0.9
56.7143,-169.624,0.6
56.7175,-171.1282,0.6
56.765,-170.5675,2.4
56.8013,-163.0528,0.9
56.8055,-169.9873,0.6
56.8169,-172.4711,2.4
56.8262,-159.1643,0.9
56.8552,-160.9516,0.9
56.8609,-167.1029,0.9
56.8698,-167.8645,0.9
56.8968,-159.5284,1.4
56.9063,-160.2788,0.9
56.9075,-170.1199,0.9
56.9205,-166.5349,2.4
56.9467,-162.7749,0.9
56.9502,-169.8764,0.6
56.9755,-169.3948,0.6
57.0272,-168.7118,0.6
57.0721,-163.0722,0.9
57.0821,-162.5268,0.9
57.0838,-159.3786,0.6
57.1019,-171.6004,2.4
57.1284,-164.2766,0.9
57.1297,-167.3897,0.9
57.1567,-161.0547,0.9
57.1853,-170.8659,2.4
57.1854,-159.0553,1.4
57.2238,-162.5155,0.9
57.2341,-169.8261,0.6
57.238,-159.0481,1.4
57.2449,-170.3707,0.9
57.272,-171.9146,2.4
57.2776,-169.668,0.6
57.2793,-172.724,1.4
57.367,-168.6828,0.6
57.3681,-158.3301,0.6
57.3689,-170.376,0.6
57.3725,-166.7871,0.9
57.3851,-162.0112,0.9
57.4103,-158.7127,0.6
57.4139,-160.4172,0.9
57.4386,-163.2137,0.9
57.4557,-159.5645,0.9
57.4763,-158.5875,0.9
57.5334,-165.1011,0.9
57.5746,-164.1141,0.9
57.5999,-158.1036,0.6
57.6062,-162.4322,0.9
57.6168,-158.3191,0.9
57.6185,-161.4747,0.9
57.6299,-170.3467,0.9
57.7174,-164.6897,0.9
57.7471,-160.2112,0.9
57.7622,-162.2967,0.9
57.7698,-171.2443,2.4
57.7766,-158.1306,0.9
57.7849,-158.77,0.9
57.8001,-166.6082,0.9
57.8026,-163.7299,0.9
57.8237,-160.9229,0.9
57.8812,-171.7834,2.4
57.9251,-157.7892,0.9
57.9277,-158.2042,0.6
57.9395,-170.1658,0.6
57.95,-166.0765,0.9
57.991,-159.217,0.9
58.044,-157.7118,0.9
58.0503,-171.5464,2.4
58.055,-161.8516,0.9
58.091,-169.1944,2.4
58.1099,-158.6226,0.9
58.144,-165.2535,0.9
58.1537,-163.0684,0.9
58.1806,-160.6116,0.9
58.199,-166.5143,0.9
58.2328,-158.1193,0.8
58.2704,-159.2071,0.6
58.2759,-157.6445,1.4
58.3682,-166.9915,0.9
58.3751,-162.0576,0.9
58.3867,-167.4689,0.9
58.4273,-160.2429,0.6
58.4314,-157.8539,0.9
58.4351,-161.5911,1.4
58.4869,-159.4098,0.9
58.5085,-164.8004,0.6
58.5144,-161.1921,0.6
58.526,-162.3277,0.6
56.2898,-158.0223,2.4
55.2582,-159.4306,1.4
55.2583,-159.5975,2.4
55.2584,-159.6952,2.4
55.2588,-159.6704,2.4
55.2605,-159.4087,1.4
55.2674,-159.6047,1.4
55.2732,-159.5425,0.9
55.2741,-159.6373,1.4
55.2741,-159.7645,0.9
55.2744,-159.8124,1.4
55.2754,-159.627,2.4
55.2759,-159.6916,0.9
55.2762,-159.6781,2.4
55.2774,-159.3632,0.9
55.2783,-159.3402,2.4
55.2794,-159.1775,2.4
55.2807,-159.2563,2.4
55.2834,-159.7967,0.9
55.2866,-159.5959,1.4
55.2905,-159.6373,2.4
55.2911,-159.8242,1.4
55.2924,-159.448,0.9
55.2929,-159.3838,0.9
55.2933,-159.7456,0.9
55.2933,-159.4939,0.9
55.2935,-159.6961,0.9
55.2983,-159.7879,1.4
55.3016,-159.5144,2.4
55.3017,-159.7076,1.4
55.3041,-159.6071,0.9
55.3041,-159.4928,1.4
55.3045,-159.4015,2.4
55.3046,-159.4536,0.9
55.3052,-159.3633,1.4
55.3061,-159.7673,0.9
55.308,-159.7423,0.6
55.3084,-159.6375,1.4
55.3102,-159.3351,2.4
55.311,-159.5358,2.4
55.3139,-159.6783,1.4
55.3144,-159.6063,1.4
55.3145,-159.8408,1.4
55.3147,-159.1332,2.4
55.3154,-159.1751,2.4
55.3174,-159.0091,2.4
55.3176,-159.0621,2.4
55.3176,-159.7823,0.9
55.3177,-159.819,1.4
55.318,-159.7477,1.4
55.3187,-159.2839,2.4
55.3214,-159.24,2.4
55.3214,-159.8558,0.9
55.3226,-159.607,2.4
55.3265,-159.3848,2.4
55.3266,-159.7475,0.9
55.3325,-159.801,1.4
55.3373,-159.8153,0.9
55.3376,-159.3374,2.4
55.3394,-159.6075,2.4
55.3404,-159.784,0.6
55.3437,-159.745,0.9
55.3449,-159.4417,2.4
55.3461,-159.8851,0.6
55.3465,-159.6789,2.4
55.3476,-159.5714,2.4
55.3483,-159.608,2.4
55.3494,-159.6418,1.4
55.3502,-159.8517,1.4
55.3512,-159.802,0.9
55.3517,-159.128,2.4
55.3544,-159.1874,2.4
55.3563,-159.7853,1.4
55.3568,-159.8386,1.4
55.3595,-159.8185,0.9
55.3609,-159.8943,0.9
55.3637,-159.7835,2.4
55.1773,-160.2678,1.4
55.178,-160.1804,0.9
55.1788,-160.1075,0.9
55.179,-160.0662,0.9
55.1802,-160.2536,0.9
55.1807,-160.1027,0.9
55.1814,-159.977,1.4
55.1824,-160.1748,0.9
55.1832,-160.0837,0.9
55.1838,-160.1524,0.9
55.1842,-160.1422,0.9
55.1849,-159.9736,2.4
55.1852,-160.0968,0.9
55.1865,-160.2162,0.9
55.1889,-160.08690000000001,0.9
55.1897,-160.2787,0.6
55.1904,-160.2,0.9
55.1911,-159.9799,2.4
55.1919,-160.1279,0.9
55.1928,-160.2193,0.9
55.193600000000004,-160.1162,0.9
55.1948,-160.1699,1.4
55.195,-159.9999,1.4
55.1964,-160.1504,0.9
55.1966,-160.1603,0.9
55.1968,-159.9934,1.4
55.1992,-160.1906,0.9
55.1993,-160.0867,0.9
55.1998,-160.1038,0.9
55.2002,-160.2657,0.9
55.2013,-160.1635,0.9
55.2015,-160.1731,0.9
55.2016,-160.0027,0.9
55.2018,-160.0138,0.9
55.2026,-160.1348,0.9
55.2028,-159.9844,1.4
55.2034,-159.9901,0.9
55.2044,-160.0101,0.9
55.2055,-160.0346,1.4
55.2062,-160.1975,1.4
55.2065,-160.0234,0.9
55.2066,-160.0579,1.4
55.2075,-160.1693,0.9
55.2076,-160.0448,0.9
55.2077,-160.194,0.9
55.2079,-160.2163,0.9
55.2079,-160.0212,1.4
55.208,-160.1809,0.9
55.102,-159.798,0.9
55.1023,-159.6829,1.4
55.1027,-159.6471,1.4
55.1029,-159.7885,0.9
55.1034,-159.6931,1.4
55.1035,-159.8143,0.9
55.1036,-159.8368,1.4
55.1036,-159.8521,1.4
55.1037,-159.7821,1.4
55.1048,-159.6805,1.4
55.105,-159.8285,0.9
55.1052,-159.6535,0.6
55.1054,-159.801,0.6
55.1056,-159.7735,1.4
55.1057,-159.8362,1.4
55.1063,-159.791,1.4
55.1067,-159.763,1.4
55.107,-159.6691,0.6
55.1076,-159.6976,1.4
55.1077,-159.8184,0.9
55.1085,-159.6504,1.4
55.1086,-159.8473,0.9
55.1088,-159.6686,1.4
55.109,-159.7826,0.9
55.1091,-159.6999,1.4
55.1092,-159.7075,0.9
55.1092,-159.7727,1.4
55.1102,-159.6707,0.6
55.1102,-159.648,0.9
55.1109,-159.5906,1.4
55.111,-159.5859,0.9
55.1116,-159.8411,0.9
55.1117,-159.705,1.4
55.1118,-159.7687,1.4
55.1128,-159.6871,1.4
55.1132,-159.7025,1.4
55.1144,-159.8313,0.9
55.1146,-159.8077,1.4
55.1149,-159.7482,0.9
55.1152,-159.7866,0.9
54.313,-163.7713,0.9
54.3179,-163.0561,0.6
54.3196,-163.092,1.4
54.3208,-164.9139,1.4
54.3324,-164.6972,0.6
54.3526,-163.6861,1.4
54.3548,-163.0904,0.6
54.3549,-163.0577,0.6
54.357,-163.9563,2.4
54.3573,-164.6153,0.6
54.3599,-164.5133,1.4
54.36,-164.3724,0.9
54.3608,-164.0609,2.4
54.3611,-163.8871,0.6
54.3614,-164.7255,0.9
54.3634,-164.1659,2.4
54.3642,-164.8213,0.9
54.3659,-165.3909,0.9
54.3663,-164.919,1.4
54.3737,-165.0595,1.4
54.3744,-165.2607,0.6
54.3839,-163.0932,0.9
54.3843,-163.8584,0.9
54.3877,-164.7287,0.9
54.3924,-163.5951,0.9
54.4047,-163.8657,0.9
54.4102,-163.8058,1.4
54.4146,-163.9,0.9
54.4214,-163.0878,0.6
54.4239,-163.5078,0.9
54.43,-164.9596,0.9
54.4329,-163.0568,1.4
54.441,-163.7279,0.9
54.4488,-163.4453,0.9
54.4491,-163.8641,0.9
54.4586,-163.1,1.4
54.4644,-163.8961,0.9
54.4702,-163.6433,0.9
54.4741,-163.3889,1.4
54.4905,-163.8608,0.6
54.5013,-163.5799,0.6
54.5018,-163.0936,0.9
54.5051,-163.322,0.9
54.5197,-163.894,0.9
54.5261,-163.2816,0.9
54.5264,-163.515,0.6
54.5409,-164.9727,0.9
54.5437,-163.2336,0.6
54.5441,-163.0906,1.4
54.5654,-163.4343,0.6
54.5751,-163.86,0.9
54.5763,-163.1775,0.6
54.5768,-164.9786,0.9
54.5797,-163.0593,1.4
54.5838,-162.9918,1.4
54.6107,-163.2146,0.8
54.6127,-163.8909,0.9
54.614,-163.0439,1.4
54.6175,-162.9834,1.4
54.6202,-163.1879,1.4
54.6361,-163.0561,0.6
54.6413,-164.8868,0.9
54.671,-163.1963,0.9
54.6718,-163.0068,0.6
54.7,-162.9611,0.6
54.7151,-162.8534,1.4
54.719,-162.8547,0.9
54.7378,-162.8897,2.4
54.7442,-164.7956,1.4
54.7885,-162.7293,0.9
54.7966,-162.784,0.9
54.8095,-162.7238,0.9
54.8437,-162.6947,0.6
54.8459,-162.6618,0.9
54.864,-162.6566,0.6
54.8673,-164.6741,1.4
54.8798,-162.6316,1.4
54.8967,-162.6065,1.4
54.9301,-162.4939,0.9
54.9621,-162.4828,1.4
54.9732,-164.5602,1.4
54.9816,-162.4023,0.9
54.9968,-162.3111,1.4
54.997,-162.239,1.4
55.0037,-162.1653,2.4
55.01,-162.3362,0.6
55.0135,-162.0851,0.9
55.0168,-162.1781,0.9
55.0173,-162.363,0.9
55.0191,-162.0102,0.9
55.0286,-162.1034,2.4
55.0325,-162.0262,0.9
55.0211,-161.6209,0.6
55.0499,-161.3382,0.9
55.0566,-161.2693,0.9
55.0706,-161.0934,1.4
55.0763,-161.0831,0.9
55.0809,-160.9542,2.4
55.086,-160.8706,0.9
55.1674,-161.7025,1.4
55.1708,-161.7007,0.9
55.176,-161.7364,0.9
55.2204,-161.841,0.9
55.2417,-161.8362,2.4
55.2589,-161.7288,0.9
55.2667,-161.6253,0.9
55.2671,-161.7588,2.4
55.2686,-161.0957,0.6
55.2754,-161.344,0.9
55.2758,-161.1128,0.9
55.2785,-161.7132,0.9
55.2903,-161.4477,0.9
55.2906,-161.6507,2.4
55.2947,-161.203,1.4
55.2953,-161.2756,0.9
55.2955,-161.3332,1.4
55.296,-161.1144,0.6
55.2962,-161.5913,1.4
55.3003,-161.541,1.4
55.2081,-160.0003,0.9
55.2086,-160.1347,0.9
55.2086,-160.0999,0.9
55.2091,-160.0713,1.4
55.2099,-160.028,0.9
55.2108,-160.0546,0.9
55.2113,-159.9854,0.9
55.2122,-160.0455,0.9
55.2123,-160.0136,1.4
55.2126,-160.0607,0.9
55.2131,-159.9913,1.4
55.2134,-160.0666,0.9
55.2138,-160.1344,0.9
55.2139,-159.9806,0.9
55.2147,-160.1696,1.4
55.2152,-159.9672,0.9
55.2157,-160.0279,0.9
55.216,-160.0173,0.9
55.2162,-160.1615,1.4
55.2165,-160.1284,0.9
55.2169,-159.9802,2.4
55.217,-160.2234,0.9
55.2175,-160.2156,0.9
55.2177,-159.9527,0.9
55.2178,-160.1137,0.9
55.2179,-160.1538,0.9
55.218,-160.0042,0.9
55.2181,-159.9738,0.9
55.2182,-160.18,2.4
55.2187,-160.03,0.9
55.2189,-160.0929,1.4
55.2191,-159.9919,0.9
55.2194,-160.1671,1.4
55.2207,-159.9743,1.4
55.221,-159.9665,0.9
55.2215,-160.0254,1.4
55.2219,-160.0556,0.9
55.2231,-160.0305,0.9
55.2237,-159.9998,0.9
55.2239,-160.078,1.4
55.2247,-159.9676,0.9
55.2249,-160.2095,0.9
55.2255,-160.1305,1.4
55.2258,-159.9547,0.9
55.2259,-160.1717,0.6
55.2267,-160.2323,0.9
55.2271,-160.1506,0.9
55.2274,-160.017,0.9
55.2281,-160.0692,1.4
55.2281,-159.9591,0.9
55.2291,-160.2072,1.4
55.2292,-159.9769,0.9
55.2296,-160.0051,0.9
55.2302,-160.0609,0.9
55.2308,-160.0967,0.6
55.2309,-160.0802,1.4
55.2323,-160.0128,1.4
55.2324,-160.028,0.9
55.2329,-159.9589,0.9
55.233,-160.0463,0.9
55.2332,-160.2092,0.9
55.2335,-159.9846,1.4
55.2347,-160.064,1.4
55.2353,-160.127,0.9
55.2375,-159.9598,1.4
55.2375,-160.163,0.9
55.2376,-159.9927,0.9
55.2378,-159.9734,0.9
55.2381,-160.005,0.9
55.2389,-160.1025,0.9
55.2391,-160.0113,0.9
55.2412,-160.0794,1.4
55.2422,-160.0423,1.4
55.2427,-160.0352,0.9
55.2433,-159.9963,0.9
55.2435,-159.9675,1.4
55.2436,-159.9837,0.9
55.2438,-160.0757,1.4
55.2443,-160.0665,1.4
55.2447,-160.1334,1.4
55.245,-160.0109,0.9
55.2453,-160.0598,1.4
55.2469,-160.1022,1.4
55.2478,-160.0467,1.4
55.2488,-160.1126,0.9
55.2491,-160.0751,0.9
55.2492,-159.9412,1.4
55.2493,-160.1522,0.9
55.2493,-160.0701,0.6
55.2493,-159.9902,0.9
55.2513,-159.9836,0.9
55.2517,-160.0001,2.4
55.2521,-160.0419,1.4
55.2527,-160.1032,0.9
55.1156,-159.8462,0.9
55.116,-159.6952,1.4
55.1163,-159.8247,0.9
55.1164,-159.7007,1.4
55.1167,-159.764,0.9
55.1179,-159.8378,0.9
55.1182,-159.6889,1.4
55.1183,-159.8236,0.9
55.1192,-159.751,0.9
55.1196,-159.8516,0.9
55.1197,-159.5996,1.4
55.1199,-159.6854,0.6
55.1199,-159.8115,0.9
55.1206,-159.7601,1.4
55.1207,-159.6771,1.4
55.1212,-159.7021,1.4
55.1215,-159.7648,0.9
55.1217,-159.8102,0.9
55.1225,-159.8028,1.4
55.1225,-159.7861,0.9
55.1225,-159.7502,1.4
55.1239,-159.7626,0.9
55.1239,-159.6916,1.4
55.1243,-159.8143,0.9
55.1245,-159.8291,0.9
55.1245,-159.7053,1.4
55.1247,-159.6099,1.4
55.1254,-159.6878,1.4
55.126,-159.8315,1.4
55.1266,-159.605,0.9
55.1268,-159.7042,1.4
55.1281,-159.6767,1.4
55.1284,-159.805,0.9
55.1294,-159.7806,0.9
55.1296,-159.8206,0.9
55.1305,-159.7389,1.4
55.1306,-159.8031,1.4
55.1308,-159.6907,1.4
55.1308,-159.7243,1.4
55.1315,-159.6661,0.6
55.1317,-159.7111,1.4
55.1317,-159.7563,0.9
55.132,-159.8222,1.4
55.1322,-159.7678,0.9
55.1322,-159.7371,0.6
55.1324,-159.7335,0.9
55.1328,-159.6214,1.4
55.1331,-159.6792,1.4
55.1335,-159.6138,0.9
55.1335,-159.6739,1.4
55.1335,-159.6311,0.9
55.1344,-159.7253,0.9
55.1346,-159.6855,1.4
55.1348,-159.71190000000001,1.4
55.1349,-159.6301,1.4
55.1349,-159.815,1.4
55.1349,-159.7981,1.4
55.1354,-159.606,1.4
55.1356,-159.7325,0.6
55.1366,-159.6312,0.9
55.1366,-159.6804,1.4
55.1368,-159.6109,0.9
55.1368,-159.663,1.4
55.1375,-159.7913,1.4
55.1375,-159.7316,0.9
55.1376,-159.7217,0.9
55.1378,-159.6487,1.4
55.1381,-159.8229,1.4
55.3045,-161.3599,0.9
55.3174,-161.0909,0.9
55.3206,-161.5417,0.9
55.3229,-161.1147,1.4
55.326,-161.2994,1.4
55.3344,-161.3602,0.9
55.3344,-161.578,1.4
55.3369,-161.4329,0.9
55.3381,-161.3761,0.9
55.3434,-161.4485,0.9
55.346,-161.0083,1.4
55.347,-161.3263,1.4
58.5677,-162.0758,1.4
58.5964,-157.4204,0.9
58.6987,-166.5123,0.9
58.7081,-167.7642,0.9
58.7126,-157.1212,0.9
58.777,-160.156,2.4
58.7955,-172.7601,2.4
58.8246,-166.1482,0.9
58.9636,-167.1307,0.9
59.0697,-166.5023,0.9
55.364,-159.5321,2.4
55.3646,-159.8873,1.4
55.3669,-159.0705,2.4
55.3677,-159.8392,1.4
55.3684,-159.5704,2.4
55.3697,-159.715,2.4
55.3727,-159.486,2.4
55.3735,-159.8666,1.4
55.3745,-159.5246,2.4
55.3774,-159.7816,1.4
55.3794,-159.6773,2.4
55.3801,-159.8403,2.4
55.3823,-159.3406,2.4
55.3833,-159.8658,2.4
55.3886,-159.5718,0.9
55.389,-159.3875,2.4
55.3891,-159.8858,2.4
55.3897,-159.7444,0.9
55.3905,-159.1277,2.4
55.3933,-159.4451,2.4
55.3936,-159.2936,2.4
55.3958,-159.6801,2.4
55.3966,-159.1877,2.4
55.3985,-159.7482,0.9
55.4001,-159.8677,0.9
55.4011,-159.7154,2.4
55.4037,-159.6442,1.4
55.4096,-159.8375,2.4
55.4098,-159.5744,2.4
55.4113,-159.6803,2.4
55.4117,-159.0737,2.4
55.4144,-159.0174,2.4
55.4155,-159.7845,2.4
55.4162,-159.7455,1.4
55.4181,-159.8843,2.4
55.4185,-159.818,0.9
55.4189,-159.4889,2.4
55.4201,-159.8522,0.9
55.4261,-159.6802,2.4
55.4263,-159.8653,2.4
55.4278,-159.8185,1.4
55.4301,-159.837,0.9
55.4311,-159.3439,2.4
55.4316,-159.1291,2.4
55.4316,-159.5321,2.4
55.4319,-159.2981,2.4
55.4321,-159.4471,2.4
55.4355,-159.8176,2.4
55.4357,-159.3881,2.4
55.4365,-159.8834,2.4
55.4383,-159.1915,2.4
55.4388,-159.6109,1.4
55.4408,-159.5769,2.4
55.445,-159.8554,2.4
55.4479,-159.4923,2.4
55.4498,-159.0748,2.4
55.4538,-159.8832,2.4
55.4539,-159.8205,2.4
55.4541,-159.3897,1.4
55.4546,-159.0251,2.4
55.4576,-159.7463,1.4
55.462,-159.3455,0.9
55.4655,-159.7485,2.4
55.4665,-159.8519,2.4
55.4681,-159.3,2.4
55.4694,-159.5383,2.4
55.4695,-159.0706,0.9
55.4699,-159.4461,2.4
55.4707,-159.8803,2.4
55.4716,-159.82,2.4
55.4718,-159.2479,2.4
55.4726,-159.7164,2.4
55.4746,-159.0235,0.9
55.4762,-159.1329,0.9
55.4766,-159.1935,2.4
55.4827,-159.3928,0.9
55.483,-159.7502,2.4
55.4861,-159.8162,2.4
55.4879,-159.291,0.9
55.4889,-159.4457,2.4
55.4905,-159.7159,2.4
55.4913,-159.7906,2.4
55.4916,-159.8549,2.4
55.4917,-159.7518,2.4
55.4937,-159.6145,2.4
55.4941,-159.3449,0.9
55.4959,-159.1917,0.9
55.4977,-159.3987,1.4
55.5003,-159.2448,0.9
55.5089,-159.441,0.9
55.5098,-159.5411,2.4
55.5105,-159.6138,0.9
55.5127,-159.5748,0.9
55.5194,-159.5454,0.9
55.5203,-159.2497,1.4
55.5243,-159.0752,0.9
55.5284,-159.445,0.9
55.5292,-159.5436,1.4
55.5359,-159.5731,1.4
55.536,-159.1938,0.9
55.5379,-159.5295,1.4
55.538,-159.2448,0.9
55.5382,-159.5099,1.4
55.5389,-159.4476,0.9
55.5402,-159.2947,0.9
55.5406,-159.4037,0.9
55.5427,-159.08,0.9
55.5435,-159.1343,0.9
55.5459,-159.5439,1.4
55.5477,-159.491,1.4
55.5479,-159.0259,0.9
55.5508,-159.5261,1.4
55.5519,-159.5653,1.4
55.5545,-159.2042,2.4
55.5566,-159.4491,1.4
55.5573,-159.4863,1.4
55.558,-159.2929,0.9
55.5591,-159.4083,2.4
55.5623,-159.5666,1.4
55.5626,-159.4429,2.4
55.5629,-159.5248,1.4
55.5633,-159.4975,1.4
55.5636,-159.4008,1.4
55.5641,-159.3854,1.4
55.5661,-159.3582,2.4
55.5676,-159.0304,1.4
55.5677,-159.3079,2.4
55.569,-159.4316,0.9
55.5713,-159.2953,1.4
55.5744,-159.08,0.9
55.5746,-159.2018,2.4
55.5777,-159.0245,0.9
55.578,-159.547,1.4
55.5781,-159.5879,0.6
55.5783,-159.5633,1.4
55.5797,-159.4481,1.4
55.3572,-161.0419,1.4
55.3596,-160.9658,1.4
55.3663,-161.1013,1.4
55.3743,-160.9941,0.6
55.3801,-160.9115,0.9
55.3816,-160.9583,2.4
55.4029,-160.9003,0.9
55.4034,-160.8003,0.9
55.4124,-160.7533,0.9
55.4143,-160.8053,0.9
55.4158,-160.7339,1.4
55.4175,-160.7937,1.4
55.4312,-160.6512,1.4
55.4321,-160.7534,1.4
55.433,-160.7054,1.4
55.4376,-160.6127,1.4
55.4397,-160.6518,1.4
55.2545,-160.1196,0.9
55.2547,-160.1672,0.9
55.2549,-160.0763,0.9
55.2552,-159.9507,0.9
55.256100000000004,-159.9836,0.9
55.2572,-160.0001,0.9
55.2574,-159.9469,0.9
55.2587,-160.128,0.9
55.2588,-160.0245,0.9
55.2603,-160.0138,1.4
55.2606,-160.0751,0.9
55.2607,-159.9441,0.9
55.2621,-160.0417,0.9
55.2636,-159.9847,0.9
55.2637,-160.0862,0.9
55.2639,-160.1533,0.9
55.2652,-159.9293,0.9
55.2661,-160.0212,0.9
55.267,-160.0922,0.9
55.2671,-160.0755,0.9
55.2673,-160.0131,0.9
55.268,-160.0358,0.9
55.2687,-160.007,0.9
55.2725,-160.0178,1.4
55.2728,-160.0338,0.9
55.2736,-160.1168,1.4
55.2755,-160.0831,0.9
55.2772,-160.0376,0.9
55.2776,-159.9793,0.9
55.2777,-160.1228,0.6
55.2794,-160.0132,1.4
55.2796,-160.023,0.9
55.2802,-160.1262,0.9
55.2816,-160.1388,1
55.2825,-160.1051,0.9
55.2825,-160.01,1.4
55.2836,-160.0254,0.9
55.2836,-160.1228,2.4
55.2849,-160.1285,1.4
55.2853,-160.0911,0.9
55.2857,-160.12,1.4
55.2866,-160.0113,0.9
55.2867,-160.0835,0.9
55.2883,-160.0728,1.4
55.2896,-160.0337,0.9
55.2896,-160.0223,0.9
55.2915,-160.0567,1.4
55.2916,-160.1166,1.4
55.2919,-160.1078,1.4
55.2921,-160.0428,1.4
55.2957,-160.0754,1.4
55.2964,-160.0442,1.4
55.2964,-160.1289,1.4
55.2968,-160.0656,0.9
55.2989,-160.1023,1.4
55.2994,-160.1117,1.4
