latitude,longitude,mean_phi
58.9246,-162.3375,2
58.945,-162.3404,2
58.9667,-162.2804,2
58.9805,-162.3449,2
59.0016,-162.3437,2
59.0059,-161.9467,2
55.0964,-161.8183,-3
55.0981,-161.82,-3
55.1057,-161.7888,2
55.1085,-161.7893,2
55.1099,-161.7925,-3
55.1121,-161.798,2
55.1124,-161.8035,2
55.1131,-161.7986,-3
55.114,-161.8007,2
55.1171,-161.8009,2
55.1172,-161.8034,-3
55.1206,-161.8003,-3
55.1222,-161.791,-3
55.1223,-161.7957,-3
55.1282,-161.7901,-3
55.1324,-161.7903,2
55.1446,-161.7851,-3
55.0696,-161.8073,-3
55.4005,-160.6512,2
55.4012,-160.5106,2
55.4021,-160.6855,-3
55.4023,-160.5064,2
55.4027,-160.6822,-3
55.4027,-160.6746,-3
55.4027,-160.6727,-3
55.4029,-160.7163,2
55.4029,-160.5029,2
55.4036,-160.5957,2
55.4038,-160.6847,-3
55.4038,-160.6781,-3
55.4041,-160.6826,2
55.4043,-160.6656,2
55.4046,-160.6912,-3
55.4047,-160.6875,2
55.4048,-160.6741,2
55.4052,-160.7108,-3
55.4053,-160.7069,-3
55.4054,-160.7024,-3
55.4056,-160.7224,2
55.4059,-160.5442,2
55.406,-160.6979,-3
55.4062,-160.6275,2
55.4062,-160.6683,2
55.4063,-160.5993,2
55.4069,-160.755,2
55.407,-160.7028,2
55.407,-160.6968,2
55.407,-160.6985,-3
55.4072,-160.7116,2
55.4075,-160.6508,2
55.4077,-160.7443,2
55.4078,-160.7636,2
55.4078,-160.6541,2
55.408,-160.6784,2
55.4082,-160.6515,2
55.4084,-160.654,-3
55.4091,-160.499,2
55.4092,-160.6571,2
55.4092,-160.6823,2
55.4093,-160.6497,-3
55.4104,-160.6977,-3
55.4104,-160.6781,2
55.4107,-160.6558,2
55.4108,-160.6545,-3
55.4111,-160.6537,2
55.4111,-160.7278,2
55.4112,-160.6957,-3
55.4112,-160.7572,2
55.4114,-160.6557,2
55.4116,-160.7515,2
55.4124,-160.6459,2
55.4126,-160.7144,2
55.4127,-160.5757,2
55.4128,-160.6958,2
55.4137,-160.7294,2
55.4153,-160.7316,2
55.4155,-160.7195,2
55.4156,-160.7439,2
55.416,-160.5639,2
55.417,-160.7353,2
55.417,-160.6951,2
55.417,-160.716,2
55.4171,-160.763,2
55.4171,-160.5172,2
55.4172,-160.6788,2
55.4178,-160.7046,2
55.4182,-160.7414,2
55.4189,-160.7605,2
55.419,-160.6871,2
55.4208,-160.6052,2
55.4225,-160.6528,2
55.4243,-160.74,-3
55.4243,-160.7216,-3
55.4244,-160.716,2
55.4245,-160.5787,2
55.4249,-160.6437,2
55.425,-160.6966,-3
55.4298,-160.558,5.4
55.43,-160.7353,-3
55.4301,-160.69,2
55.432,-160.5923,5.4
55.4336,-160.6963,2
55.4336,-160.6901,-3
55.4336,-160.7689,2
55.434,-160.6527,-3
55.4341,-160.6344,2
55.4355,-160.5811,2
55.1614,-160.4916,2
55.1616,-160.4926,-3
55.1635,-160.4905,-3
55.1652,-160.4863,-3
55.1653,-160.4912,-3
55.1657,-160.4865,2
55.1659,-160.4905,2
55.1663,-160.4906,-3
55.1669,-160.4873,-3
55.1678,-160.4859,2
55.1679,-160.4898,2
55.1682,-160.4876,-3
55.1691,-160.4905,-3
55.1694,-160.4869,2
55.1695,-160.4796,2
55.1698,-160.4815,-3
55.17,-160.4874,-3
55.1701,-160.4903,-3
55.1702,-160.4915,2
55.1708,-160.4875,2
55.1708,-160.4971,2
58.3055,-158.744,5.4
58.3064,-159.0433,5.4
58.3064,-158.9107,2
58.3074,-158.6612,5.4
58.3116,-158.8062,5.4
58.3123,-158.6187,5.4
58.3128,-158.9416,5.4
58.3138,-159.3188,2
58.3156,-158.6923,5.4
58.3209,-158.8593,2
58.3216,-159.109,2
58.3224,-159.0567,2
58.3241,-158.9168,2
58.3271,-158.9308,2
58.3273,-159.0133,2
58.3274,-158.8112,5.4
58.3308,-158.7896,5.4
58.3319,-158.6952,5.4
58.3326,-159.0297,2
58.3332,-158.7676,2
58.3339,-159.1314,2
58.3342,-159.3084,2
58.3353,-158.7409,5.4
58.3371,-159.106,2
58.3377,-158.6703,5.4
58.3401,-159.0026,5.4
58.3445,-159.0885,2
58.3447,-158.8244,2
58.3451,-158.7711,5.4
58.3458,-159.0679,2
58.3463,-158.9076,2
58.3481,-158.8073,5.4
58.3482,-158.7498,5.4
58.3502,-158.7217,2
58.3531,-158.8569,5.4
58.3552,-158.8279,2
58.3556,-158.7758,2
58.3575,-158.6633,5.4
58.3594,-159.0608,2
58.3604,-159.0781,2
58.3607,-158.9587,2
58.3613,-158.9056,5.4
58.3621,-158.7304,2
58.3624,-159.2918,5.4
58.3625,-158.9992,5.4
58.3634,-158.6948,5.4
58.3638,-158.7608,2
58.3647,-158.8578,2
58.3651,-158.8716,5.4
58.3663,-159.1204,5.4
58.3666,-158.9713,2
58.3676,-158.8818,2
58.3676,-158.9592,2
58.3677,-158.9214,2
58.3689,-159.1097,2
58.3689,-158.6881,5.4
58.3718,-158.7252,2
58.3725,-158.8316,2
58.3743,-158.8583,5.4
58.3751,-158.8897,2
64.5074,-165.5579,-3
59.0482,-161.9951,2
59.052,-162.0867,2
59.0583,-162.0092,2
59.06,-162.0167,-3
59.0649,-162.0945,2
59.071,-162.0518,-3
59.0887,-162.0992,-3
59.0966,-162.081,-3
59.1149,-162.0845,-3
59.1181,-162.0497,2
59.121,-162.0847,-3
59.1269,-162.0862,-3
59.1281,-162.0572,2
59.1288,-162.1,-3
59.1386,-162.0892,-3
59.1428,-162.1253,2
59.145,-162.0905,-3
59.1458,-162.239,5.4
59.1462,-162.1709,-3
59.1468,-162.1825,2
59.1486,-162.2883,2
59.1519,-162.2491,5.4
59.1527,-162.107,-3
59.1534,-162.0964,2
59.1563,-162.2407,-3
59.1567,-162.157,2
59.1569,-162.109,-3
59.1569,-162.2482,2
59.1588,-162.2671,-3
58.3769,-159.2566,2
58.3769,-158.7859,5.4
58.3796,-158.8161,2
58.3831,-158.7633,2
58.3835,-158.9153,2
58.3836,-158.8593,5.4
58.3837,-158.8804,2
58.3862,-159.0435,2
58.3871,-158.9634,2
58.3873,-158.8029,2
58.3874,-159.0078,2
58.3888,-159.2254,2
58.3952,-159.0199,5.4
51.8239,-171.6446,2
52.0765,-171.7597,-1.4
52.0998,-172.2609,2
52.1528,-172.4735,2
52.1905,-172.8751,2
52.2222,-171.7093,-0.5
52.2261,-172.733,-3
52.2979,-166.0737,5.4
52.3929,-171.6725,-3
52.4871,-171.7082,-3
52.6857,-171.6341,-0.5
52.7566,-173.0677,1.4
52.8474,-166.7428,5.4
52.8581,-171.5098,-0.5
52.9504,-172.2066,1.4
53.0746,-171.2899,-0.5
53.1877,-170.4801,2
53.3796,-165.9362,2
53.4654,-165.5035,5.4
53.514,-163.3053,1.2
53.5182,-164.8716,1.2
53.5319,-167.309,2
53.5928,-167.3837,2
53.6023,-161.5325,1.2
53.6242,-170.6139,-0.5
53.6247,-165.0727,2
53.645,-167.5011,-0.5
53.6752,-163.8866,5.4
53.7144,-167.6769,5.4
53.7596,-164.4907,-0.5
53.8183,-163.846,2
53.8352,-167.9551,-0.5
53.8712,-164.0765,2
53.8958,-165.0796,-0.5
53.9116,-169.457,1.4
53.9185,-164.4651,2
53.933,-163.3094,2
53.9404,-167.5516,5.4
53.9407,-159.496,-3
54.0008,-159.1665,-3
58.9039,-162.0195,2
58.9055,-162.1796,2
58.9061,-162.1466,2
58.9063,-162.3578,2
58.9066,-161.9649,-3
58.9075,-161.893,-3
58.9078,-162.1625,2
58.9098,-161.9647,2
58.9098,-161.8952,-3
58.9123,-162.2226,2
58.913,-162.2921,2
58.9133,-161.9942,2
58.9139,-161.9239,2
58.914,-162.0764,2
58.9156,-161.8851,2
58.9156,-161.9967,2
58.9157,-162.0293,2
58.9172,-161.8935,2
58.9176,-162.179,2
58.9221,-161.9971,2
58.9221,-162.0453,2
58.9224,-161.9643,-0.5
58.9241,-161.9388,2
58.9249,-162.3568,2
58.9265,-162.1648,2
58.927,-162.1957,2
58.9293,-161.985,2
58.9294,-161.9668,2
58.9296,-162.2665,2
58.9316,-161.8964,2
58.9331,-161.9399,2
58.9344,-162.3898,2
58.9356,-162.0455,2
58.9363,-162.0632,2
58.9389,-162.0459,-0.5
58.9416,-162.0462,2
58.9441,-162.1447,2
58.9477,-161.9662,2
58.9482,-161.8948,2
58.9494,-161.9443,2
58.9499,-161.991,2
58.9518,-162.1647,2
58.9527,-162.3552,2
58.9534,-161.9963,2
58.9579,-162.0767,2
58.9593,-161.9321,2
58.9614,-162.0665,-3
58.9617,-162.2475,2
58.9622,-162.0791,-0.5
58.9632,-162.0304,2
58.9633,-162.228,2
58.9633,-161.8804,2
58.9676,-161.9449,2
58.971,-162.0779,2
58.9712,-162.356,2
58.975,-161.9446,2
58.9751,-161.9817,2
58.9791,-162.0431,2
58.98,-162.1964,2
58.9804,-162.0814,-3
58.9842,-162.0778,2
58.9848,-162.1438,2
58.9853,-162.2648,2
58.9871,-162.0435,2
58.9906,-162.0962,2
58.9907,-162.1483,2
58.9914,-162.1855,2
58.9934,-162.391,2
58.9953,-162.2386,-0.5
58.9977,-161.941,2
58.9982,-162.2786,2
59.002,-162.3589,2
59.0021,-162.2281,2
59.006,-162.2927,2
59.0073,-161.9358,2
58.376,-158.9158,5.4
59.0079,-162.2625,2
59.0101,-161.9302,2
64.5128,-165.6795,-3
64.5186,-165.6475,-3
64.5204,-165.8865,-3
64.5206,-165.7967,-3
64.5216,-165.8118,-3
64.5221,-165.8562,-3
64.5222,-165.8388,-3
64.5228,-165.8844,-3
64.5231,-165.7754,-3
64.5252,-165.705,-3
64.5255,-165.745,-3
64.526,-165.8503,-3
64.5267,-165.7645,-3
64.5268,-165.7768,-3
64.5269,-165.8798,-3
64.5269,-165.8122,-3
64.5274,-165.9139,-3
64.528,-165.6882,-3
64.5291,-165.8916,-3
64.5296,-165.9294,-3
64.53,-165.83,-3
64.5312,-165.8007,-3
64.5323,-165.8482,-3
64.5327,-165.7903,-3
64.5349,-165.9484,-3
64.5362,-165.8844,-3
64.5365,-165.8195,-3
64.5385,-165.9074,-3
64.5389,-165.9439,-3
64.54,-165.9547,-3
64.5402,-165.9943,-3
64.5408,-166.0351,-3
64.5418,-165.8907,-3
64.5432,-165.9016,-3
64.5433,-165.9506,-3
64.5438,-165.9767,-3
64.5444,-166.008,-3
64.5463,-165.9869,-3
64.5477,-166.0286,-3
64.5479,-165.9567,-3
64.5485,-165.9671,-3
64.5493,-166.011,-3
64.5518,-166.0027,-3
64.5518,-165.981,-3
64.5518,-166.0256,-3
64.5537,-165.9591,-3
54.4336,-162.5813,-3
59.1615,-162.368,-3
59.1625,-162.204,-3
59.1627,-162.1512,2
59.1628,-162.1854,-3
59.1633,-162.1447,-3
59.1634,-162.3003,-3
59.1641,-162.3236,2
59.1649,-162.4458,2
59.167,-162.1559,-3
59.1673,-162.1095,2
59.1674,-162.0845,2
59.1675,-162.1736,-3
59.168,-162.4017,2
59.169,-162.2279,-3
59.1715,-162.0944,2
59.1717,-162.2132,-3
59.1726,-162.1985,2
59.1734,-162.2913,2
59.1735,-162.2301,-3
59.1736,-162.2414,-0.5
59.1739,-162.3489,-3
59.1758,-162.3932,-3
59.1768,-162.1732,-3
59.177,-162.2511,2
59.1771,-162.336,2
59.1774,-162.1083,2
59.1783,-162.1004,-3
59.1799,-162.0929,2
59.1812,-162.2836,2
59.1813,-162.2403,-0.5
59.1823,-162.3067,-3
59.1826,-162.1685,-3
59.1832,-162.1145,-3
59.1833,-162.4572,2
59.1842,-162.1439,-3
59.1845,-162.1857,-3
59.1856,-162.3259,2
59.1884,-162.1213,-3
59.1886,-162.3111,-3
59.1888,-162.2535,-3
59.1896,-162.4182,-3
59.1897,-162.39,2
59.1899,-162.2745,2
59.1903,-162.3665,-3
59.1908,-162.2849,2
59.191,-162.1725,-3
59.191,-162.267,2
59.1918,-162.2649,-3
59.192,-162.1352,-3
59.1924,-162.4319,2
59.1933,-162.1155,-3
59.1942,-162.2116,-3
59.1945,-162.1271,2
59.1951,-162.3364,-3
59.1953,-162.173,-3
59.1954,-162.1446,2
59.1956,-162.3106,-3
59.1958,-162.3662,2
59.1966,-162.2385,2
59.1968,-162.1089,2
59.1976,-162.2097,-3
59.1979,-162.2295,-0.5
59.2028,-162.1472,2
59.2028,-162.2719,2
59.2047,-162.1141,-3
59.2066,-162.2881,5.4
59.2081,-162.2767,-0.5
59.2093,-162.303,-3
59.2097,-162.1581,2
59.2098,-162.2582,-3
59.2099,-162.2259,-3
59.2103,-162.1302,-3
59.2104,-162.2401,2
59.2113,-162.1993,-3
59.2121,-162.1536,2
59.2123,-162.1617,2
59.2128,-162.3361,2
59.2138,-162.2588,-3
59.2138,-162.2875,2
59.215,-162.173,-3
59.2155,-162.1441,2
59.2163,-162.1329,2
59.22,-162.268,-3
59.2203,-162.17,-3
59.2205,-162.3915,-3
59.2214,-162.2583,-3
59.2215,-162.1548,2
59.222,-162.2931,2
59.2224,-162.2817,2
59.2224,-162.2307,-3
59.2234,-162.3276,2
59.2256,-162.1556,-3
59.2273,-162.2014,2
59.2279,-162.3125,2
59.2283,-162.257,-0.5
59.2305,-162.1453,2
59.2306,-162.2407,-3
59.2312,-162.2602,-3
59.2323,-162.3271,-3
59.2328,-162.2839,-3
59.2334,-162.338,-3
59.2369,-162.241,2
59.2386,-162.2142,-3
59.239,-162.3825,-3
59.2397,-162.3143,-3
59.2397,-162.339,-3
59.2399,-162.3517,2
59.2401,-162.2971,2
59.2408,-162.4063,2
59.2414,-162.1578,-3
59.2414,-162.3644,2
59.2427,-162.383,-3
59.2428,-162.2369,2
59.2429,-162.1343,2
59.2431,-162.4337,-3
59.7382,-162.3451,2
59.739,-162.3743,2
59.7413,-162.2653,2
59.7454,-162.3524,2
59.755,-162.3976,5.4
59.7556,-162.2517,2
59.7757,-162.3649,2
59.7791,-162.2346,2
59.8149,-162.2358,2
59.8185,-162.38,2
59.8193,-162.2364,-3
59.8216,-162.3615,2
59.8305,-162.2317,2
59.8819,-162.2513,2
59.9153,-162.3089,2
59.9568,-162.3186,2
59.9852,-162.3915,2
59.0164,-162.3583,-0.5
59.0226,-162.3903,-0.5
59.0228,-162.273,2
59.0418,-162.2737,2
59.0437,-162.3727,-0.5
59.0457,-162.3632,2
59.3434,-162.072,-3
59.3441,-162.258,2
59.3458,-162.291,-3
59.3462,-162.2316,-3
59.3469,-162.1244,-3
59.348,-162.1974,-3
59.3491,-162.2429,-3
59.3493,-162.2879,-3
59.351,-162.2526,2
59.3511,-162.1727,2
59.3516,-162.1944,-3
59.3519,-162.1274,-3
59.3535,-162.1894,2
59.3548,-162.299,2
59.355,-162.0907,2
59.3551,-162.3276,-3
59.3566,-162.1568,-3
59.3606,-162.0882,2
59.3608,-162.4048,2
59.3614,-162.1279,-3
59.3621,-162.2305,-3
59.3628,-162.1965,2
59.3665,-162.2634,-3
59.3673,-162.2889,-3
59.3675,-162.3796,2
59.369,-162.1538,2
59.369,-162.2094,2
59.3696,-162.2491,-3
59.3701,-162.1694,2
59.3702,-162.1612,2
59.371,-162.4385,2
59.3747,-162.0753,2
59.3751,-162.2683,-3
59.3766,-162.1534,2
59.3773,-162.2365,-3
59.3836,-162.1407,2
59.387,-162.0983,2
59.3874,-162.0218,5.4
59.3883,-162.1916,2
59.3891,-162.0665,2
59.3895,-162.1533,2
59.3904,-162.2097,2
59.3936,-162.0926,2
59.3949,-162.2289,-3
59.3973,-162.06,2
59.3974,-162.2008,2
59.3982,-162.4404,2
59.4,-162.1434,-3
59.4004,-162.2581,2
59.4007,-162.4191,2
59.4008,-162.3978,2
59.4008,-162.3462,2
59.4018,-162.1932,-3
59.4018,-162.2424,2
59.4031,-162.2181,-3
59.4045,-162.2765,-3
59.405,-162.1594,-3
59.4059,-162.1856,2
59.4082,-162.0757,5.4
59.4127,-162.051,2
59.4131,-162.2914,-3
59.4174,-162.1723,2
59.4174,-162.0403,2
59.4175,-162.2151,2
59.4191,-162.4386,2
59.4194,-162.1606,-3
59.4219,-162.3819,-3
59.4225,-162.0238,5.4
59.4268,-162.1417,2
59.4269,-162.1565,2
59.4275,-162.0109,2
59.4278,-162.2951,-3
59.4281,-162.1278,2
59.4296,-162.2346,-3
59.4299,-162.1736,-3
59.4308,-162.1882,5.4
59.4309,-162.243,-3
59.4324,-162.2706,-3
59.4329,-162.3082,2
59.4341,-162.2956,2
59.4346,-162.1874,2
59.4361,-162.02,2
59.4365,-162.1894,-3
59.4388,-162.336,2
59.4388,-162.3062,2
59.4389,-162.1439,-3
59.4396,-162.2849,-3
59.4397,-162.1594,-3
59.4409,-162.3171,-3
59.4431,-161.98,2
59.4461,-162.1843,2
59.4466,-162.2049,2
59.4469,-162.2436,2
59.4483,-162.4332,2
59.4485,-162.1914,-3
59.4514,-162.144,-3
59.4517,-162.2766,-3
59.4543,-162.2554,-3
59.4544,-162.264,-3
59.4554,-162.1735,2
59.4562,-161.9982,2
59.4575,-161.9477,2
59.4597,-162.1267,2
59.4601,-162.1567,2
59.4604,-162.4074,2
59.4604,-162.327,2
59.4621,-162.3447,-3
59.4653,-162.2576,-3
59.4668,-162.2019,-3
59.4674,-162.2453,-3
59.4692,-161.9831,2
59.4709,-161.9202,2
59.4709,-162.1435,2
59.4711,-162.4013,2
59.4718,-162.2974,2
59.4741,-162.4387,2
59.4753,-162.3305,2
59.4768,-162.2403,5.4
59.4771,-162.2737,2
59.4775,-162.1885,5.4
59.4802,-162.4391,2
59.4807,-162.1589,-3
59.4808,-161.9693,2
59.481,-162.129,2
59.4822,-162.2066,-3
59.4824,-162.241,2
59.4829,-162.298,2
59.4843,-162.2544,-3
59.4858,-162.2826,-3
59.49,-162.2417,-3
59.4905,-161.9589,2
59.4931,-162.2244,2
59.4945,-162.172,2
59.495,-162.3839,2
59.4969,-162.1861,-3
59.4983,-162.3441,2
59.4987,-162.2435,5.4
59.4993,-162.1297,5.4
59.506100000000004,-162.1602,-3
59.5072,-162.2798,2
55.1731,-160.4783,-3
55.1737,-160.4759,-3
55.1748,-160.472,2
55.1748,-160.4695,-3
55.1758,-160.478,-3
55.1764,-160.474,-3
55.1768,-160.475,2
55.1779,-160.4781,-3
55.1779,-160.466,-3
55.1782,-160.4677,2
55.1783,-160.4763,2
55.1788,-160.4767,2
55.1789,-160.4715,-3
55.1799,-160.4635,2
55.1801,-160.4682,-3
55.1807,-160.4638,-3
55.182,-160.4593,-3
53.8429,-164.4398,2
53.8657,-163.5292,2
53.8679,-163.4148,2
53.8723,-163.5597,2
53.8783,-163.4452,2
53.8793,-163.4904,2
53.8805,-163.4135,2
53.8858,-163.5645,2
53.8899,-163.4541,-0.5
53.8918,-163.3707,-3
53.8919,-163.4172,2
53.899,-163.4872,2
53.9007,-163.3465,2
53.9018,-163.566,2
53.9028,-163.4533,2
53.9043,-163.3889,2
53.905,-163.3261,2
53.9059,-163.3657,2
53.9062,-163.1023,5.4
53.9063,-163.5662,2
53.9077,-163.4195,2
53.9085,-163.3472,-3
53.9095,-163.3058,2
53.912,-163.0601,5.4
53.913,-163.5619,2
53.9135,-163.2836,2
53.9148,-163.393,-3
53.9165,-163.3637,-3
53.9175,-163.2647,2
53.9222,-163.5647,-3
53.9232,-163.0161,5.4
53.9234,-163.5356,-0.5
53.9247,-163.2046,-3
53.929,-163.5701,-3
53.9319,-163.6138,-3
53.9335,-163.267,2
53.9372,-163.162,-3
53.941,-162.979,5.4
53.9432,-163.1733,-3
53.9455,-163.2646,-0.5
53.9463,-163.4465,-3
53.9481,-163.2168,2
53.9482,-163.2409,2
53.95,-163.1702,-3
53.952,-163.581,2
53.9537,-162.9401,5.4
53.9557,-163.4824,-3
53.9585,-163.4197,2
53.9614,-163.1632,2
53.9643,-163.4636,-0.5
53.9644,-162.8909,2
53.9648,-163.579,2
53.9667,-163.5261,2
53.9679,-163.3601,-3
53.9702,-163.3848,2
54.0399,-168.1963,2
54.0985,-166.82,5.4
54.1173,-164.2436,-0.5
54.1239,-163.243,-0.5
54.1282,-163.6937,2
54.1547,-161.906,2
54.1565,-162.9058,2
54.1716,-162.3001,-0.5
54.2672,-166.3747,-3
54.3184,-161.7729,-3
54.3256,-160.8895,-3
54.3494,-163.6672,-0.5
54.3727,-159.4485,2
54.3767,-166.2608,5.4
54.3794,-160.0565,2
54.4005,-162.0328,2
54.4195,-161.1189,2
54.445,-163.7991,0.3
54.449,-161.5164,0.3
54.5012,-163.542,-0.5
54.5116,-159.2882,-3
54.5583,-166.0692,2
54.5591,-158.8271,1.2
54.5673,-161.7349,-3
54.5805,-159.2576,2
54.5813,-161.1443,2
54.583,-165.4275,-0.5
54.6056,-166.8674,5.4
54.6345,-166.0468,5.4
54.6753,-167.6608,5.4
54.6818,-171.2244,5.4
54.6835,-160.7324,5.4
54.7018,-158.7347,-3
54.708,-159.0451,0.3
54.7257,-159.4772,-3
54.731,-165.9477,5.4
54.7339,-158.3674,2
54.7363,-158.0661,-3
54.7609,-159.8445,-3
54.7688,-157.7345,1.2
59.2449,-162.1705,-3
59.2449,-162.325,2
54.7769,-158.8407,-3
54.788,-165.5215,-0.5
54.8002,-157.3069,2
54.8013,-165.0641,-0.5
54.8137,-164.7933,2
54.8283,-160.7682,-0.5
54.8414,-165.8542,5.4
54.8423,-161.2365,5.4
54.8514,-164.8497,-3
54.8536,-158.6194,2
54.88,-158.1161,2
54.8825,-158.909,-0.5
54.885,-166.1172,5.4
54.9003,-157.6431,-3
54.9087,-164.8054,-3
54.9087,-158.4986,-3
54.9298,-158.8892,-0.5
54.9442,-165.737,5.4
54.9454,-157.5684,-0.5
54.9461,-171.8273,5.4
54.9856,-164.6184,2
55.0116,-158.4144,5.4
55.0188,-159.0883,-3
55.0221,-164.2198,-0.5
55.0504,-158.8031,2
55.0511,-165.6161,2
55.0703,-160.7423,-3
55.0721,-158.25,-3
55.0788,-163.8534,-3
55.1041,-163.634,-3
55.1396,-164.5044,-3
55.1461,-163.8079,2
55.1479,-168.1787,2
55.1494,-160.2998,5.4
55.1523,-158.2662,2
55.1912,-159.3002,2
55.2106,-163.3751,2
55.2475,-166.5209,5.4
55.2714,-159.053,5.4
55.2735,-165.4139,2
55.3167,-158.4044,2
55.3825,-157.9192,-3
55.3887,-164.0784,-0.5
55.3927,-165.301,2
55.4073,-156.8711,2
55.4079,-158.1826,2
55.4262,-157.4695,5.4
55.4363,-157.7602,2
55.4613,-162.8599,-0.5
55.4875,-165.2407,5.4
55.5045,-172.2631,5.4
55.512,-158.5082,2
55.5189,-157.0694,-0.5
55.5546,-163.585,2
55.5624,-157.9759,2
55.5671,-156.7673,2
55.5677,-162.4932,-0.5
55.5693,-170.0389,5.4
55.58,-165.0752,5.4
55.6182,-157.1518,2
55.6438,-158.4857,-0.5
55.6764,-165.3594,2
55.7068,-157.364,-3
55.7446,-164.765,2
55.7563,-167.8289,2
55.7608,-158.4633,2
55.7796,-157.9473,2
55.7849,-166.6106,2
55.806,-158.2286,-3
55.8233,-164.6309,2
55.8417,-162.1709,-3
55.8594,-158.3472,2
55.9118,-164.4816,2
55.9307,-158.6888,5.4
55.9585,-161.7487,2
55.9769,-167.2689,5.4
55.9841,-158.2793,2
56.006,-164.3381,2
56.0537,-162.5284,2
56.0616,-166.6718,5.4
56.0749,-164.6105,5.4
56.0776,-161.424,-3
56.0791,-164.2526,-3
56.1185,-160.7595,-0.5
56.1234,-169.9276,-0.5
56.1326,-163.4182,1.4
56.133,-162.9056,2
54.4373,-162.5818,-3
54.4381,-162.5877,-3
54.4388,-162.5819,-3
54.4403,-162.5876,-3
54.4412,-162.5873,2
54.4414,-162.5819,-3
54.442,-162.5939,-3
54.4431,-162.5877,-3
54.4434,-162.5935,-3
54.4452,-162.5817,-3
54.4459,-162.5928,-3
54.4462,-162.5824,-0.5
54.4464,-162.5925,2
54.4465,-162.5972,-3
54.4473,-162.58690000000001,2
54.4476,-162.5962,-3
54.448,-162.5874,-3
54.4481,-162.5817,-3
54.4483,-162.5921,2
54.4484,-162.5973,2
54.4486,-162.5922,-3
54.4489,-162.5873,-3
54.4491,-162.5977,-3
54.4491,-162.5823,-3
54.4498,-162.5873,-3
54.3742,-162.6056,-3
54.3759,-162.6026,2
54.376,-162.6127,-3
54.3765,-162.6086,-3
54.3776,-162.601,-3
54.3777,-162.6145,-3
54.3784,-162.6192,-3
54.3786,-162.6117,-3
59.247,-162.3931,-3
59.2473,-162.1463,-0.5
59.2475,-162.169,2
59.248,-162.2001,-3
59.2485,-162.2848,-3
59.2489,-162.1928,2
59.249,-162.3241,2
59.2517,-162.315,-3
59.2518,-162.2295,-3
59.2523,-162.211,2
59.2523,-162.447,-3
59.2525,-162.1796,-3
59.2527,-162.2659,-3
59.2534,-162.3506,2
59.2535,-162.2434,2
59.2545,-162.2568,2
59.256,-162.3651,2
59.2572,-162.202,2
59.2572,-162.1466,-3
59.2592,-162.2839,-3
59.2602,-162.1948,2
59.2617,-162.3393,-3
59.2629,-162.3579,-3
59.2631,-162.2428,2
59.2631,-162.16,-3
59.2632,-162.2994,-3
59.2635,-162.1407,2
59.2638,-162.3233,-3
59.2646,-162.3285,-3
59.2648,-162.1548,-3
59.2653,-162.2791,-3
59.2653,-162.4109,2
59.2666,-162.3392,5.4
59.2671,-162.4295,2
59.2673,-162.3656,-3
59.2675,-162.3244,-3
59.2686,-162.4228,-3
59.2689,-162.2216,-3
59.2698,-162.2436,-3
59.2704,-162.1417,-3
59.2729,-162.2669,-3
59.2739,-162.3807,2
59.2743,-162.3399,-3
59.275,-162.3172,-3
59.2755,-162.4216,2
59.2763,-162.2176,-3
59.2794,-162.3963,2
59.2795,-162.3008,-3
59.281,-162.1858,-3
59.2843,-162.1613,-3
59.2853,-162.2191,-3
59.2869,-162.1414,-3
59.2872,-162.3543,-3
59.2876,-162.2275,-3
59.2891,-162.1496,-3
59.2894,-162.4397,2
59.29,-162.33690000000001,2
59.2915,-162.3148,-3
59.2918,-162.4451,2
59.2923,-162.0652,5.4
59.2924,-162.1979,-3
59.2926,-162.2703,-3
59.2938,-162.0839,2
59.2946,-162.186,-3
59.2956,-162.2887,-3
59.2962,-162.2112,2
59.2967,-162.0504,2
59.2968,-162.4274,-3
59.2977,-162.301,-3
59.2979,-162.2475,-3
59.2995,-162.0574,2
59.2995,-162.3524,2
59.2998,-162.2584,-0.5
59.301,-162.1983,5.4
59.3012,-162.3675,2
59.3013,-162.1718,-3
59.3013,-162.1606,-3
59.3014,-162.0567,2
59.303,-162.3996,2
59.304,-162.3286,2
59.3047,-162.1865,-3
59.3064,-162.4073,2
59.3067,-162.1526,-3
59.307,-162.1732,-3
59.3072,-162.0613,-3
59.3076,-162.2987,2
59.3083,-162.1446,-3
59.3085,-162.4279,2
59.3096,-162.1512,-3
59.3112,-162.1659,-3
59.3113,-162.0754,2
59.3115,-162.1346,-3
59.312,-162.1438,-3
59.3121,-162.0689,-3
59.3124,-162.1831,2
59.313,-162.1242,-3
59.3133,-162.1171,-3
59.3145,-162.2233,-3
59.3146,-162.1513,-3
59.3157,-162.0984,2
59.3158,-162.1117,2
59.316,-162.1176,-3
59.3163,-162.0655,-3
59.3166,-162.1831,-3
59.3168,-162.0745,-3
59.3168,-162.1456,-3
59.3173,-162.2454,-0.5
59.3182,-162.3158,2
59.3184,-162.3314,-3
59.3197,-162.1083,-3
59.3198,-162.2086,-3
59.3201,-162.2621,-0.5
59.3204,-162.1595,-3
59.3209,-162.3526,2
59.3249,-162.3317,-3
59.3254,-162.1895,-3
59.3265,-162.3462,-3
59.3274,-162.3179,-3
59.328,-162.3552,2
59.3282,-162.1536,-3
59.33,-162.2386,-3
